text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
6818," This is the biggest divisive lie of all. Joe you refused to call out the violence riots looting happening now in our cities.  You refused to call out the murder of police officers.  You refused to address the fact that you said ""you aint black if you aren’t voting for me.",0.8714299678802491,0.09924112894185681,0.965090274810791,0.1285700466483831,0.09924113260484932,0.034909714013338,0,0,A0,0.6,5962_train,0.8714299678802491,0.09924112894185681,0.965090274810791,True,0.6
6819,#BlackLivesMatter —— IS FAKED!!!!! They care about PAYMENTS and DONATIONS!!! #WakeUpAmerica,0.8719577729701996,0.23704117459599794,0.9993232488632202,0.12804222394479434,0.2370411594833013,0.0006767555023543,0,0,A+,0.8,5963_train,0.8719577729701996,0.23704117459599794,0.9993232488632202,True,0.8
6820," The Fascists attacking people in London today have been radicalised and encouraged by you, your party and the newspapers that sustain you.  Racist policies and racist language have no place in our society.  Please resign. #BlackLivesMatter  #NeverAgain",0.84706751704216,0.2583562472400749,0.9988868832588196,0.15293248309753832,0.25835623209982694,0.0011131423525512,0,0,A+,0.8,5965_train,0.84706751704216,0.2583562472400749,0.9988868832588196,True,0.8
6821,#LindseyGraham has been begging for money on Fox. CNN's Keilar rolls the tape <url>  in the voice of  you know how to #MAGA tell  to go to #HELL don’t believe me listen to this #FlipFlopper watch this video #Vote #VoteThemOut,0.7094874501228332,0.2541453013104012,0.3456162214279175,0.29051253646612163,0.2541453177718026,0.6543837785720825,1,1,A+0,0.6,5966_train,0.29051253646612163,0.2541453177718026,0.6543837785720825,True,0.6
6822,    Maybe there is none. Maybe it is simply that he is too much a pussy to come out and say it. But the Green New Deal is not his intention going forward. He had no problem saying that.,0.10041757635772224,0.13312358759242646,0.0216391235589981,0.8995824217796325,0.13312358761924237,0.9783608913421632,1,1,A++,1.0,5967_train,0.8995824217796325,0.13312358761924237,0.9783608913421632,True,1.0
6823,#BlackLivesMatter  what's this all about?,0.9357337355613708,0.12939019537196164,0.998391568660736,0.06426627116743469,0.1293901742474317,0.0016084435628727,0,0,A++,1.0,5968_train,0.9357337355613708,0.12939019537196164,0.998391568660736,True,1.0
6824, trump is bats! <url>,0.9038215279579163,0.1734282350539029,0.998699426651001,0.09617847625631837,0.17342824916095018,0.0013005492510274,0,0,A+,0.8,5969_train,0.9038215279579163,0.1734282350539029,0.998699426651001,True,0.8
6825,"    Degreed and capable , not dishonorable discharged and cocaine addled like Dog won’t Hunt Biden.",0.39383523687720295,0.47146599846267623,0.0496007353067398,0.6061647690832614,0.47146599367728376,0.9503992795944214,1,1,A+0,0.6,596_dev,0.6061647690832614,0.47146599367728376,0.9503992795944214,True,0.6
6826,"Because guess what, you can’t blame Trump for everything wrong in the world. Surprise, surprise",0.9157988786697387,0.14335194431033316,0.9970222115516664,0.08420111532323057,0.14335190874023168,0.0029778147581964,0,0,A++,1.0,596_test,0.9157988786697387,0.14335194431033316,0.9970222115516664,True,1.0
6827,Now that I am living through this Corona plague...I get why most Italian Renaissance paintings are just people laying around with their tits out. #COVID19 #coronavirus #plague,0.5829867899417878,0.25766949833174474,0.9986862540245056,0.41701321240980177,0.25766951982562736,0.0013136981287971,0,0,A+,0.8,596_train,0.5829867899417878,0.25766949833174474,0.9986862540245056,True,0.8
6828,They want maximum carnage.,0.9466281175613404,0.07540790971137398,0.9720154404640198,0.053371888305991856,0.07540787238095212,0.0279845613986253,0,0,A+,0.8,5970_train,0.9466281175613404,0.07540790971137398,0.9720154404640198,True,0.8
6829,      Dumbass ^ <url>,0.12420948110520835,0.15335751320503296,0.0132070519030094,0.8757905125617981,0.1533574758025105,0.9867929220199584,1,1,A+,0.8,5971_train,0.8757905125617981,0.1533574758025105,0.9867929220199584,True,0.8
6830,"To all the white people I see re-posting #BlackLivesMatter content, you’re going to stop saying the n word now right? Because I know who you are and I haven’t forgotten",0.9459702014923096,0.07081613443885203,0.997064173221588,0.05402980418875808,0.07081615209620115,0.0029357862658798,0,0,A+,0.8,5972_train,0.9459702014923096,0.07081613443885203,0.997064173221588,True,0.8
6831,   <url>  This shit crazy.,0.28607749268412586,0.3482917195807701,0.0775324404239654,0.7139224842190742,0.3482917115728007,0.9224675297737122,1,1,A+0,0.6,5973_train,0.7139224842190742,0.3482917115728007,0.9224675297737122,True,0.6
6832,Now that's how to protest.  #BlackLivesMatter Not like the you know..other one's 🙄 <url>,0.8898102283477783,0.2358254322048848,0.9972043633461,0.11018975977785883,0.23582543864107414,0.0027956606354564,0,0,A+,0.8,5974_train,0.8898102283477783,0.2358254322048848,0.9972043633461,True,0.8
6833,"This person has a mental illness, don’t be like this person and instead get help, or therapy to get through it, stupidity is not the answer",0.9371039271354675,0.10414541391527596,0.99890398979187,0.06289608539082105,0.10414539181916666,0.0010960475774481,0,0,A+,0.8,5975_train,0.9371039271354675,0.10414541391527596,0.99890398979187,True,0.8
6834," Ha. Wouldn’t that be a good thing? Lol? But for real, where I work the majority of my patients are AA and unfortunately I can tell you for real there are definitely black people that have COVID19.  Fact.",0.9351352691650391,0.06706290249887177,0.9946476817131042,0.06486471835523841,0.06706291972426642,0.005352274980396,0,0,A++,1.0,5978_train,0.9351352691650391,0.06706290249887177,0.9946476817131042,True,1.0
6835,"You are a liar and had to run to Wallace for protection all night, plus you were wearing a wire  <url> <url>",0.37023150771856306,0.4058810549408253,0.0340728536248207,0.6297684893012047,0.40588105955714,0.9659271836280824,1,1,A+0,0.6,5979_train,0.6297684893012047,0.40588105955714,0.9659271836280824,True,0.6
6836,QAnon and KGOP have been spreading lies again! Their misinformation is a public health hazard!  <url>,0.9298055410385132,0.07876536643644616,0.9979069232940674,0.07019447032362218,0.0787653417101582,0.0020931372418999,0,0,A+,0.8,597_dev,0.9298055410385132,0.07876536643644616,0.9979069232940674,True,0.8
6837,Don’t EVER STOP FIGHTING. #BlackLivesMatter ✊🏾❤️,0.9697590351104737,0.05784743586974812,0.9990247488021852,0.03024096396984528,0.05784743599761522,0.0009752575424499,0,0,A+,0.8,597_test,0.9697590351104737,0.05784743586974812,0.9990247488021852,True,0.8
6838,"Wear a mask, bitches!",0.15004973914474246,0.26616587745228326,0.0099985403940081,0.849950236082077,0.2661658476167406,0.9900014400482178,1,1,A++,1.0,5981_train,0.849950236082077,0.2661658476167406,0.9900014400482178,True,1.0
6839, please say it for the ppl in the back ☝🏾💯✊🏾,0.8652678608894349,0.26281665900861245,0.9467396140098572,0.13473214749246834,0.2628166533657251,0.0532603748142719,0,0,A+,0.8,5982_train,0.8652678608894349,0.26281665900861245,0.9467396140098572,True,0.8
6840,"Why not sue the Govenors and the Mayor's? They are the ones allowing these batshit crazy thugs to destroy their cities!   NYC detectives' union turns the tables, vows to sue George Floyd rioters who attack officers  <url>",0.18139693811535834,0.1789441391761567,0.0412396565079689,0.8186030864715577,0.1789441326985005,0.9587603211402892,1,1,A+0,0.6,5983_train,0.8186030864715577,0.1789441326985005,0.9587603211402892,True,0.6
6841," ""are we in Cleveland?""",0.9632370233535766,0.061564764330673455,0.9992161989212036,0.03676298155914988,0.06156474263985316,0.0007838237797841,0,0,A++,1.0,5984_train,0.9632370233535766,0.061564764330673455,0.9992161989212036,True,1.0
6842,When everyone working on the COVID team at my job is sick of everything and wouldn’t be mad about being fired 😂😂 we all hate it here! <url>,0.9521572589874268,0.07021359816218538,0.998946249485016,0.047842715121805615,0.07021361907396727,0.001053737476468,0,0,A+,0.8,5985_train,0.9521572589874268,0.07021359816218538,0.998946249485016,True,0.8
6843," It is a privilege you senile old fart !!! Just like millions have done before work and earn it , stop looking for a handout or so you’re promising a handout doesn’t shock me Democrats have always promised the world during elections then do nothing  Trump 2020🇺🇸",0.15231134705245492,0.1708287401137314,0.0125629268586635,0.8476886630058289,0.1708287407837974,0.9874371290206908,1,1,A++,1.0,5987_train,0.8476886630058289,0.1708287407837974,0.9874371290206908,True,1.0
6844,  Oh c'mon man ! Stop with the BS !,0.3142515242099762,0.36313298544008427,0.0869980379939079,0.6857484549283981,0.3631329498965581,0.9130019545555116,1,1,A+0,0.6,5988_train,0.6857484549283981,0.3631329498965581,0.9130019545555116,True,0.6
6845,Look at these criminal  losers.  That's what losing looks like folks.,0.2729028757661581,0.3345773213605105,0.031830009073019,0.7270971387624741,0.33457733254823185,0.9681699872016908,1,1,A+0,0.6,5989_train,0.7270971387624741,0.33457733254823185,0.9681699872016908,True,0.6
6846,"   So you believe a 85 year old with stage 4 Lung cancer whose in hospice, but gets Covid died of Covid not 2 packs a day for 40.years",0.9374958992004394,0.08685943179777454,0.9802834391593932,0.0625040769577026,0.0868594369835831,0.0197165384888649,0,0,A++,1.0,598_dev,0.9374958992004394,0.08685943179777454,0.9802834391593932,True,1.0
6847,  Republicans deserve covid and to lose their insurance!,0.4679863408207893,0.3915656984193331,0.0421729236841201,0.53201365172863,0.3915656959872972,0.9578270316123962,1,1,A+0,0.6,598_test,0.53201365172863,0.3915656959872972,0.9578270316123962,True,0.6
6848,   One of the most selfish people on the planet would not take the abuse he does on behalf of the American people. Your claim is absurd on it’s face.,0.7928405404090881,0.24406031505667125,0.9941285848617554,0.20715947560966005,0.2440603155727915,0.0058714244514703,0,0,A+,0.8,598_train,0.7928405404090881,0.24406031505667125,0.9941285848617554,True,0.8
6849,"THIS IS BULLSHIT! In my *personal* opinion, these networks are saying ""all cops are bad"" I get BLM but come the fuck on",0.13056511096656317,0.24028215260750863,0.0115842185914516,0.8694348931312561,0.24028212304565602,0.9884158372879028,1,1,A+,0.8,5991_train,0.8694348931312561,0.24028212304565602,0.9884158372879028,True,0.8
6850, If I were president I would be concentrating on the rising Covid infections and deaths. Golfing when this is happening shows a callous disregard for American lives.,0.9195528984069824,0.11758593636952228,0.9974868297576904,0.0804470920935273,0.11758592693271312,0.0025131460279226,0,0,A+,0.8,5992_train,0.9195528984069824,0.11758593636952228,0.9974868297576904,True,0.8
6851, just saw you were looking forward to the Knicks screwing this up,0.9149375081062316,0.11495817752615965,0.998339295387268,0.08506249750498676,0.11495819801278881,0.0016606814460828,0,0,A++,1.0,5993_train,0.9149375081062316,0.11495817752615965,0.998339295387268,True,1.0
6852,I came back to laugh😂😂Like wtf,0.8753519773483276,0.1595109854157533,0.9973783493041992,0.12464804868213826,0.15951095015082395,0.002621705411002,0,0,A0,0.6,5994_train,0.8753519773483276,0.1595109854157533,0.9973783493041992,True,0.6
6853,She’s just in a mood today. Her anal bleaching went awry and left her brown eye blue,0.31589160263538363,0.3005774861308637,0.0750979334115982,0.6841083914041519,0.300577498266068,0.9249020218849182,1,1,A+0,0.6,5995_train,0.6841083914041519,0.300577498266068,0.9249020218849182,True,0.6
6854,"the shit that 'Christian conservatives' are saying about George Floyd in private messages is absolutely wild, just full on demented racist bullshit. I hope there's a hell.",0.1021930179558694,0.11660752438856255,0.0049140746705234,0.8978069663047791,0.11660749937953738,0.9950858950614928,1,1,A+,0.8,5996_train,0.8978069663047791,0.11660749937953738,0.9950858950614928,True,0.8
6855,#GeorgeFloyd beat Covid only to get killed by the Law.,0.9759069919586182,0.031033306310870968,0.9984138011932372,0.02409302592277522,0.031033339220460213,0.0015861592255532,0,0,A0,0.6,5997_train,0.9759069919586182,0.031033306310870968,0.9984138011932372,True,0.6
6856, You are a big liar. It is the Democrats and those they sponsor that bring violence and division in the US. Stop this hypocrisy.,0.5280259475111961,0.34891959517991333,0.7982158064842224,0.4719740629196167,0.3489195830592893,0.2017842382192611,0,0,A++,1.0,5998_train,0.5280259475111961,0.34891959517991333,0.7982158064842224,True,1.0
6857,Can someone explain the jump in numbers? ⁦ ⁦  how does Biden move 200k while Trump has Zero gain??? <url>,0.9187907814979553,0.1361398781744775,0.99527245759964,0.0812092395033687,0.13613986626162847,0.0047275749966502,0,0,A++,1.0,5999_train,0.9187907814979553,0.1361398781744775,0.99527245759964,True,1.0
6858,dead on  #PresidentTrump #duh #COVID19 #COVIDIOTS #Vote #VoteBlueToSaveAmerica2020,0.6233858972787857,0.2551141033025465,0.1728402525186538,0.37661408185958856,0.25511415419954214,0.8271598219871521,1,1,A+0,0.6,599_dev,0.37661408185958856,0.25511415419954214,0.8271598219871521,True,0.6
6859,In this situation I believe this woman should be legally allowed to shoot and kill both officers in defense of him JUST LIKE ANY OTHER CITIZEN. MAYBE COPS WOULDNT DO THIS IF THEY WERE AFRAID FOR THEIR LIFE LIKE SOMEONE WOULD BE WITHOUT A BADGE,0.776654040813446,0.24937336718858666,0.9794620871543884,0.22334592528641223,0.24937337880146254,0.0205378960818052,0,0,A0,0.6,599_test,0.776654040813446,0.24937336718858666,0.9794620871543884,True,0.6
6860,Congratulations on pissing away any credibility as a news organization you had left,0.25422035120427605,0.3222676071735565,0.0177706144750118,0.7457796156406402,0.3222676040865335,0.9822293519973756,1,1,A++,1.0,59_dev,0.7457796156406402,0.3222676040865335,0.9822293519973756,True,1.0
6861,"MY. GOD. 🎯  All true.   It is utterly unconscionable   The cruelty burns through my soul — I will never understand what the GOP did to the American people  This party should DIE, just like all their victims of Covid  #MAGA MORONS   #VOTE THEM ALL OUT   🚨🚨🚨",0.30488718673586845,0.2454580034738067,0.032231830060482,0.695112818479538,0.24545802477371884,0.9677681922912598,1,1,A+,0.8,59_test,0.695112818479538,0.24545802477371884,0.9677681922912598,True,0.8
6862, Did he wear black face for it?   #BlackLivesMatter,0.8777405202388764,0.21528038651294015,0.9965366125106812,0.12225947100669143,0.21528037485041676,0.0034633874893188,0,0,A+,0.8,59_train,0.8777405202388764,0.21528038651294015,0.9965366125106812,True,0.8
6863,"The TV Remote Control is for things like this, soyo can quickly change the channel so you are not sickened by this type of crap, which no commode in the world is equipped to handle.",0.8832435727119445,0.18071687104507078,0.998331606388092,0.116756429686211,0.18071688442775663,0.0016683555440977,0,0,A0,0.6,5_dev,0.8832435727119445,0.18071687104507078,0.998331606388092,True,0.6
6864,Government confuses Ronda Rousey's staged WWE arrest as real life in COVID-19 PSA docs <url> via  Y'all Dumb!,0.6535347610712051,0.3702872253709215,0.994089126586914,0.3464652267284691,0.37028723401228125,0.0059108496643602,0,0,A++,1.0,6000_train,0.6535347610712051,0.3702872253709215,0.994089126586914,True,1.0
6865, Las las George Floyd ancestors fit dey traced to Naija so s guy wan collect funds on dia behalf origin chapter,0.8961565852165222,0.20024500954414826,0.9977228045463562,0.10384339904412623,0.20024503866101842,0.0022771344520151,0,0,A++,1.0,6001_train,0.8961565852165222,0.20024500954414826,0.9977228045463562,True,1.0
